image_name,xcoord,ycoord
SWC1271,5760,0
SWC1271,5760,1440
SWC1271,5760,2880
SWC1271,5760,4320
SWC1271,7200,0
SWC1271,7200,1440
SWC1271,7200,2880
SWC1271,7200,4320
SWC1448,0,0
SWC1448,0,1440
SWC1448,0,2880
SWC1448,0,4320
SWC1448,1440,0
SWC1448,1440,1440
SWC1448,1440,2880
SWC1448,1440,4320
SWC1448,2880,0
SWC1448,2880,1440
SWC1448,2880,2880
SWC1448,2880,4320
SWC1448,4320,0
SWC1448,4320,1440
SWC1448,4320,2880
SWC1448,4320,4320
SWC1448,5760,0
SWC1448,5760,1440
SWC1448,5760,2880
SWC1448,5760,4320
SWC1448,7200,0
SWC1448,7200,1440
SWC1448,7200,2880
SWC1448,7200,4320
SWC1800,0,0
SWC1800,0,1440
SWC1800,0,2880
SWC1800,0,4320
SWC1800,1440,0
SWC1800,1440,1440
SWC1800,1440,2880
SWC1800,1440,4320
SWC1800,2880,0
SWC1800,2880,1440
SWC1800,2880,2880
SWC1800,2880,4320
SWC1800,4320,0
SWC1800,4320,1440
SWC1800,4320,2880
SWC1800,4320,4320
SWC1800,5760,0
SWC1800,5760,1440
SWC1800,5760,2880
SWC1800,5760,4320
SWC1800,7200,0
SWC1800,7200,1440
SWC1800,7200,2880
SWC1800,7200,4320
SWC1385,0,0
SWC1385,0,1440
SWC1385,0,2880
SWC1385,0,4320
SWC1385,1440,0
SWC1385,1440,1440
SWC1385,1440,2880
SWC1385,1440,4320
SWC1385,2880,0
SWC1385,2880,1440
SWC1385,2880,2880
SWC1385,2880,4320
SWC1385,4320,0
SWC1385,4320,1440
SWC1385,4320,2880
SWC1385,4320,4320
SWC1385,5760,0
SWC1385,5760,1440
SWC1385,5760,2880
SWC1385,5760,4320
SWC1385,7200,0
SWC1385,7200,1440
SWC1385,7200,2880
SWC1385,7200,4320
SWC0704,0,0
SWC0704,0,1440
SWC0704,0,2880
SWC0704,0,4320
SWC0704,1440,0
SWC0704,1440,1440
SWC0704,1440,2880
SWC0704,1440,4320
SWC0704,2880,0
SWC0704,2880,1440
SWC0704,2880,2880
SWC0704,2880,4320
SWC0704,4320,0
SWC0704,4320,1440
SWC0704,4320,2880
SWC0704,4320,4320
SWC0704,5760,0
SWC0704,5760,1440
SWC0704,5760,2880
SWC0704,5760,4320
SWC0704,7200,0
SWC0704,7200,1440
SWC0704,7200,2880
SWC0704,7200,4320
SWC1484,0,0
SWC1484,0,1440
SWC1484,0,2880
SWC1484,0,4320
SWC1484,1440,0
SWC1484,1440,1440
SWC1484,1440,2880
SWC1484,1440,4320
SWC1484,2880,0
SWC1484,2880,1440
SWC1484,2880,2880
SWC1484,2880,4320
SWC1484,4320,0
SWC1484,4320,1440
SWC1484,4320,2880
SWC1484,4320,4320
SWC1484,5760,0
SWC1484,5760,1440
SWC1484,5760,2880
SWC1484,5760,4320
SWC1484,7200,0
SWC1484,7200,1440
SWC1484,7200,2880
SWC1484,7200,4320
SWC1747,0,0
SWC1747,0,1440
SWC1747,0,2880
SWC1747,0,4320
SWC1747,1440,0
SWC1747,1440,1440
SWC1747,1440,2880
SWC1747,1440,4320
SWC1747,2880,0
SWC1747,2880,1440
SWC1747,2880,2880
SWC1747,2880,4320
SWC1747,4320,0
SWC1747,4320,1440
SWC1747,4320,2880
SWC1747,4320,4320
SWC1747,5760,0
SWC1747,5760,1440
SWC1747,5760,2880
SWC1747,5760,4320
SWC1747,7200,0
SWC1747,7200,1440
SWC1747,7200,2880
SWC1747,7200,4320
SWC1321,0,0
SWC1321,0,1440
SWC1321,0,2880
SWC1321,0,4320
SWC1321,1440,0
SWC1321,1440,1440
SWC1321,1440,2880
SWC1321,1440,4320
SWC1321,2880,0
SWC1321,2880,2880
SWC1321,2880,4320
SWC1321,4320,0
SWC1321,4320,1440
SWC1321,4320,2880
SWC1321,4320,4320
SWC1321,5760,0
SWC1321,5760,1440
SWC1321,5760,2880
SWC1321,5760,4320
SWC1321,7200,0
SWC1321,7200,1440
SWC1321,7200,2880
SWC1321,7200,4320
SWC1612,0,0
SWC1612,0,1440
SWC1612,0,2880
SWC1612,0,4320
SWC1612,1440,0
SWC1612,1440,1440
SWC1612,1440,2880
SWC1612,2880,0
SWC1612,2880,1440
SWC1612,2880,2880
SWC1612,2880,4320
SWC1612,4320,0
SWC1612,4320,1440
SWC1612,4320,2880
SWC1612,4320,4320
SWC1612,5760,4320
SWC1612,7200,2880
SWC1612,7200,4320
SWC1667,0,0
SWC1667,0,1440
SWC1667,0,2880
SWC1667,0,4320
SWC1667,1440,0
SWC1667,1440,1440
SWC1667,1440,2880
SWC1667,1440,4320
SWC1667,2880,0
SWC1667,2880,1440
SWC1667,2880,2880
SWC1667,2880,4320
SWC1667,4320,0
SWC1667,4320,1440
SWC1667,4320,2880
SWC1667,4320,4320
SWC1667,5760,0
SWC1667,5760,1440
SWC1667,5760,2880
SWC1667,5760,4320
SWC1667,7200,0
SWC1667,7200,1440
SWC1667,7200,2880
SWC1667,7200,4320
SWC0818,0,0
SWC0818,0,1440
SWC0818,0,2880
SWC0818,0,4320
SWC0818,1440,0
SWC0818,1440,1440
SWC0818,1440,2880
SWC0818,1440,4320
SWC0818,2880,0
SWC0818,2880,1440
SWC0818,2880,2880
SWC0818,2880,4320
SWC0818,4320,0
SWC0818,4320,1440
SWC0818,4320,2880
SWC0818,4320,4320
SWC0818,5760,0
SWC0818,5760,1440
SWC0818,5760,2880
SWC0818,5760,4320
SWC0818,7200,0
SWC0818,7200,1440
SWC0818,7200,2880
SWC0818,7200,4320
SWC0973,0,0
SWC0973,0,1440
SWC0973,0,2880
SWC0973,0,4320
SWC0973,1440,0
SWC0973,1440,1440
SWC0973,1440,2880
SWC0973,1440,4320
SWC0973,2880,0
SWC0973,2880,1440
SWC0973,2880,2880
SWC0973,2880,4320
SWC0973,4320,0
SWC0973,4320,1440
SWC0973,4320,2880
SWC0973,4320,4320
SWC0973,5760,0
SWC0973,5760,2880
SWC0973,5760,4320
SWC0973,7200,0
SWC0973,7200,1440
SWC0973,7200,2880
SWC0973,7200,4320
SWC0977,0,0
SWC0977,0,1440
SWC0977,0,2880
SWC0977,0,4320
SWC0977,1440,0
SWC0977,1440,1440
SWC0977,1440,2880
SWC0977,1440,4320
SWC0977,2880,0
SWC0977,2880,1440
SWC0977,2880,2880
SWC0977,2880,4320
SWC0977,4320,0
SWC0977,4320,1440
SWC0977,4320,2880
SWC0977,5760,0
SWC0977,5760,1440
SWC0977,5760,2880
SWC0977,5760,4320
SWC0977,7200,0
SWC0977,7200,1440
SWC0977,7200,2880
SWC0977,7200,4320
SWC1067,0,0
SWC1067,0,1440
SWC1067,0,2880
SWC1067,0,4320
SWC1067,1440,0
SWC1067,1440,1440
SWC1067,1440,2880
SWC1067,1440,4320
SWC1067,2880,0
SWC1067,2880,1440
SWC1067,2880,2880
SWC1067,2880,4320
SWC1067,4320,0
SWC1067,4320,1440
SWC1067,4320,2880
SWC1067,4320,4320
SWC1067,5760,0
SWC1067,5760,1440
SWC1067,5760,2880
SWC1067,5760,4320
SWC1067,7200,0
SWC1067,7200,1440
SWC1067,7200,2880
SWC1067,7200,4320
SWC0548,0,0
SWC0548,0,1440
SWC0548,0,2880
SWC0548,0,4320
SWC0548,1440,0
SWC0548,1440,1440
SWC0548,1440,2880
SWC0548,1440,4320
SWC0548,2880,0
SWC0548,2880,1440
SWC0548,2880,2880
SWC0548,2880,4320
SWC0548,4320,0
SWC0548,4320,1440
SWC0548,4320,4320
SWC0548,5760,0
SWC0548,5760,1440
SWC0548,5760,2880
SWC0548,5760,4320
SWC0548,7200,0
SWC0548,7200,1440
SWC0548,7200,2880
SWC0548,7200,4320
SWC0255,0,0
SWC0255,0,1440
SWC0255,0,2880
SWC0255,0,4320
SWC0255,1440,0
SWC0255,1440,1440
SWC0255,1440,2880
SWC0255,1440,4320
SWC0255,2880,0
SWC0255,2880,1440
SWC0255,2880,2880
SWC0255,2880,4320
SWC0255,4320,0
SWC0255,4320,1440
SWC0255,4320,2880
SWC0255,4320,4320
SWC0255,5760,0
SWC0255,5760,1440
SWC0255,5760,2880
SWC0255,5760,4320
SWC0255,7200,0
SWC0255,7200,1440
SWC0255,7200,2880
SWC0255,7200,4320
SWC0543,0,0
SWC0543,0,1440
SWC0543,0,2880
SWC0543,0,4320
SWC0543,1440,0
SWC0543,1440,1440
SWC0543,1440,2880
SWC0543,1440,4320
SWC0543,2880,0
SWC0543,2880,1440
SWC0543,2880,2880
SWC0543,2880,4320
SWC0543,4320,2880
SWC0543,4320,4320
SWC0543,5760,0
SWC0543,5760,1440
SWC0543,5760,2880
SWC0543,7200,0
SWC0543,7200,1440
SWC0543,7200,2880
SWC0543,7200,4320
SWC1372,0,0
SWC1372,0,1440
SWC1372,0,2880
SWC1372,0,4320
SWC1372,1440,0
SWC1372,1440,1440
SWC1372,1440,2880
SWC1372,1440,4320
SWC1372,2880,0
SWC1372,2880,1440
SWC1372,2880,2880
SWC1372,2880,4320
SWC1372,4320,0
SWC1372,4320,1440
SWC1372,4320,2880
SWC1372,4320,4320
SWC1372,5760,0
SWC1372,5760,1440
SWC1372,5760,2880
SWC1372,5760,4320
SWC1372,7200,0
SWC1372,7200,1440
SWC1372,7200,4320
SWC1082,0,0
SWC1082,0,1440
SWC1082,0,2880
SWC1082,0,4320
SWC1082,1440,0
SWC1082,1440,1440
SWC1082,1440,2880
SWC1082,1440,4320
SWC1082,2880,0
SWC1082,2880,1440
SWC1082,2880,2880
SWC1082,2880,4320
SWC1082,4320,0
SWC1082,4320,1440
SWC1082,4320,2880
SWC1082,4320,4320
SWC1082,5760,0
SWC1082,5760,1440
SWC1082,5760,2880
SWC1082,5760,4320
SWC1082,7200,0
SWC1082,7200,1440
SWC1082,7200,2880
SWC1082,7200,4320
SWC0840,0,0
SWC0840,0,1440
SWC0840,0,2880
SWC0840,0,4320
SWC0840,1440,0
SWC0840,1440,1440
SWC0840,1440,2880
SWC0840,1440,4320
SWC0840,2880,0
SWC0840,2880,1440
SWC0840,2880,2880
SWC0840,2880,4320
SWC0840,4320,0
SWC0840,4320,1440
SWC0840,4320,2880
SWC0840,4320,4320
SWC0840,5760,0
SWC0840,5760,1440
SWC0840,5760,2880
SWC0840,5760,4320
SWC0840,7200,0
SWC0840,7200,1440
SWC0840,7200,2880
SWC0840,7200,4320
SWC0964,0,0
SWC0964,0,1440
SWC0964,0,2880
SWC0964,0,4320
SWC0964,1440,0
SWC0964,1440,1440
SWC0964,1440,2880
SWC0964,1440,4320
SWC0964,2880,0
SWC0964,2880,1440
SWC0964,2880,2880
SWC0964,2880,4320
SWC0964,4320,0
SWC0964,4320,1440
SWC0964,4320,2880
SWC0964,4320,4320
SWC0964,5760,0
SWC0964,5760,1440
SWC0964,5760,2880
SWC0964,5760,4320
SWC0964,7200,0
SWC0964,7200,1440
SWC0964,7200,2880
SWC0964,7200,4320
SWC0819,0,0
SWC0819,0,1440
SWC0819,0,2880
SWC0819,0,4320
SWC0819,1440,0
SWC0819,1440,1440
SWC0819,1440,2880
SWC0819,1440,4320
SWC0819,2880,0
SWC0819,2880,1440
SWC0819,2880,2880
SWC0819,2880,4320
SWC0819,4320,0
SWC0819,4320,1440
SWC0819,4320,2880
SWC0819,4320,4320
SWC0819,5760,0
SWC0819,5760,1440
SWC0819,5760,2880
SWC0819,5760,4320
SWC0819,7200,0
SWC0819,7200,1440
SWC0819,7200,2880
SWC0819,7200,4320
SWC1188,0,0
SWC1188,0,1440
SWC1188,0,2880
SWC1188,0,4320
SWC1188,1440,0
SWC1188,1440,1440
SWC1188,1440,2880
SWC1188,1440,4320
SWC1188,2880,0
SWC1188,2880,1440
SWC1188,2880,2880
SWC1188,2880,4320
SWC1188,4320,0
SWC1188,4320,1440
SWC1188,4320,2880
SWC1188,4320,4320
SWC1188,5760,0
SWC1188,5760,1440
SWC1188,5760,2880
SWC1188,5760,4320
SWC1188,7200,0
SWC1188,7200,1440
SWC1188,7200,2880
SWC1188,7200,4320
SWC1167,0,0
SWC1167,0,1440
SWC1167,0,2880
SWC1167,0,4320
SWC1167,1440,0
SWC1167,1440,1440
SWC1167,1440,2880
SWC1167,1440,4320
SWC1167,2880,0
SWC1167,2880,1440
SWC1167,2880,2880
SWC1167,2880,4320
SWC1167,4320,0
SWC1167,4320,1440
SWC1167,4320,2880
SWC1167,4320,4320
SWC1167,5760,0
SWC1167,5760,1440
SWC1167,5760,2880
SWC1167,5760,4320
SWC1167,7200,0
SWC1167,7200,1440
SWC1167,7200,2880
SWC1167,7200,4320
SWC1742,0,0
SWC1742,0,1440
SWC1742,0,2880
SWC1742,0,4320
SWC1742,1440,0
SWC1742,1440,1440
SWC1742,1440,2880
SWC1742,1440,4320
SWC1742,2880,0
SWC1742,2880,1440
SWC1742,2880,2880
SWC1742,2880,4320
SWC1742,4320,0
SWC1742,4320,1440
SWC1742,4320,2880
SWC1742,4320,4320
SWC1742,5760,0
SWC1742,5760,1440
SWC1742,5760,2880
SWC1742,5760,4320
SWC1742,7200,0
SWC1742,7200,1440
SWC1742,7200,2880
SWC1742,7200,4320
SWC1380,0,0
SWC1380,0,1440
SWC1380,0,2880
SWC1380,0,4320
SWC1380,1440,0
SWC1380,1440,1440
SWC1380,1440,2880
SWC1380,1440,4320
SWC1380,2880,0
SWC1380,2880,1440
SWC1380,2880,2880
SWC1380,2880,4320
SWC1380,4320,0
SWC1380,4320,1440
SWC1380,4320,2880
SWC1380,4320,4320
SWC1380,5760,0
SWC1380,5760,1440
SWC1380,5760,2880
SWC1380,5760,4320
SWC1380,7200,0
SWC1380,7200,1440
SWC1380,7200,2880
SWC1380,7200,4320
SWC0087,0,0
SWC0087,0,1440
SWC0087,0,2880
SWC0087,0,4320
SWC0087,1440,0
SWC0087,1440,1440
SWC0087,1440,2880
SWC0087,1440,4320
SWC0087,2880,0
SWC0087,2880,1440
SWC0087,2880,2880
SWC0087,2880,4320
SWC0087,4320,0
SWC0087,4320,1440
SWC0087,4320,2880
SWC0087,4320,4320
SWC0087,5760,0
SWC0087,5760,1440
SWC0087,5760,2880
SWC0087,5760,4320
SWC0087,7200,0
SWC0087,7200,1440
SWC0087,7200,2880
SWC0087,7200,4320
SWC1334,0,0
SWC1334,0,1440
SWC1334,0,2880
SWC1334,0,4320
SWC1334,1440,0
SWC1334,1440,1440
SWC1334,1440,2880
SWC1334,1440,4320
SWC1334,2880,0
SWC1334,2880,2880
SWC1334,4320,0
SWC1334,4320,1440
SWC1334,4320,2880
SWC1334,4320,4320
SWC1334,5760,1440
SWC1334,5760,2880
SWC1334,5760,4320
SWC1334,7200,0
SWC1334,7200,2880
SWC1719,0,0
SWC1719,0,1440
SWC1719,0,2880
SWC1719,0,4320
SWC1719,1440,0
SWC1719,1440,1440
SWC1719,1440,2880
SWC1719,1440,4320
SWC1719,2880,0
SWC1719,2880,1440
SWC1719,2880,2880
SWC1719,2880,4320
SWC1719,4320,0
SWC1719,4320,1440
SWC1719,4320,2880
SWC1719,4320,4320
SWC1719,5760,0
SWC1719,5760,1440
SWC1719,5760,2880
SWC1719,5760,4320
SWC1719,7200,0
SWC1719,7200,1440
SWC1719,7200,2880
SWC1719,7200,4320
SWC0586,0,0
SWC0586,0,1440
SWC0586,0,2880
SWC0586,0,4320
SWC0586,1440,0
SWC0586,1440,1440
SWC0586,1440,2880
SWC0586,1440,4320
SWC0586,2880,0
SWC0586,2880,1440
SWC0586,2880,2880
SWC0586,2880,4320
SWC0586,4320,0
SWC0586,4320,1440
SWC0586,4320,2880
SWC0586,4320,4320
SWC0586,5760,0
SWC0586,5760,1440
SWC0586,5760,2880
SWC0586,5760,4320
SWC0586,7200,0
SWC0586,7200,1440
SWC0586,7200,2880
SWC0586,7200,4320
SWC0266,0,0
SWC0266,0,1440
SWC0266,0,2880
SWC0266,0,4320
SWC0266,1440,0
SWC0266,1440,1440
SWC0266,1440,2880
SWC0266,1440,4320
SWC0266,2880,0
SWC0266,2880,1440
SWC0266,2880,2880
SWC0266,2880,4320
SWC0266,4320,0
SWC0266,4320,1440
SWC0266,4320,2880
SWC0266,4320,4320
SWC0266,5760,0
SWC0266,5760,1440
SWC0266,5760,2880
SWC0266,5760,4320
SWC0266,7200,0
SWC0266,7200,1440
SWC0266,7200,2880
SWC0266,7200,4320
SWC0288,0,0
SWC0288,0,1440
SWC0288,0,2880
SWC0288,0,4320
SWC0288,1440,0
SWC0288,1440,1440
SWC0288,1440,2880
SWC0288,1440,4320
SWC0288,2880,0
SWC0288,2880,1440
SWC0288,2880,2880
SWC0288,2880,4320
SWC0288,4320,0
SWC0288,4320,1440
SWC0288,4320,2880
SWC0288,4320,4320
SWC0288,5760,0
SWC0288,5760,1440
SWC0288,5760,2880
SWC0288,5760,4320
SWC0288,7200,0
SWC0288,7200,1440
SWC0288,7200,2880
SWC0288,7200,4320
SWC1796,0,0
SWC1796,0,1440
SWC1796,0,2880
SWC1796,0,4320
SWC1796,1440,0
SWC1796,1440,1440
SWC1796,1440,2880
SWC1796,1440,4320
SWC1796,2880,0
SWC1796,2880,1440
SWC1796,2880,2880
SWC1796,2880,4320
SWC1796,4320,0
SWC1796,4320,1440
SWC1796,4320,2880
SWC1796,4320,4320
SWC1796,5760,0
SWC1796,5760,1440
SWC1796,5760,2880
SWC1796,5760,4320
SWC1796,7200,0
SWC1796,7200,1440
SWC1796,7200,2880
SWC1796,7200,4320
SWC0579,0,0
SWC0579,0,1440
SWC0579,0,2880
SWC0579,0,4320
SWC0579,1440,0
SWC0579,1440,1440
SWC0579,1440,2880
SWC0579,1440,4320
SWC0579,2880,0
SWC0579,2880,1440
SWC0579,2880,2880
SWC0579,2880,4320
SWC0579,4320,0
SWC0579,4320,1440
SWC0579,4320,2880
SWC0579,4320,4320
SWC0579,5760,0
SWC0579,5760,1440
SWC0579,5760,2880
SWC0579,5760,4320
SWC0579,7200,0
SWC0579,7200,1440
SWC0579,7200,2880
SWC0579,7200,4320
SWC1327,0,0
SWC1327,0,1440
SWC1327,0,2880
SWC1327,0,4320
SWC1327,1440,0
SWC1327,1440,1440
SWC1327,1440,2880
SWC1327,1440,4320
SWC1327,2880,0
SWC1327,2880,1440
SWC1327,2880,2880
SWC1327,2880,4320
SWC1327,4320,0
SWC1327,4320,1440
SWC1327,4320,2880
SWC1327,4320,4320
SWC1327,5760,0
SWC1327,5760,1440
SWC1327,5760,2880
SWC1327,5760,4320
SWC1327,7200,0
SWC1327,7200,1440
SWC1327,7200,2880
SWC1327,7200,4320
SWC1412,0,0
SWC1412,0,1440
SWC1412,0,2880
SWC1412,0,4320
SWC1412,1440,0
SWC1412,1440,1440
SWC1412,1440,2880
SWC1412,1440,4320
SWC1412,2880,0
SWC1412,2880,1440
SWC1412,2880,2880
SWC1412,2880,4320
SWC1412,4320,0
SWC1412,4320,1440
SWC1412,4320,2880
SWC1412,4320,4320
SWC1412,5760,0
SWC1412,5760,1440
SWC1412,5760,2880
SWC1412,5760,4320
SWC1412,7200,0
SWC1412,7200,1440
SWC1412,7200,2880
SWC1412,7200,4320
SWC1110,0,0
SWC1110,0,1440
SWC1110,0,2880
SWC1110,0,4320
SWC1110,1440,0
SWC1110,1440,1440
SWC1110,1440,2880
SWC1110,1440,4320
SWC1110,2880,0
SWC1110,2880,1440
SWC1110,2880,2880
SWC1110,2880,4320
SWC1110,4320,0
SWC1110,4320,1440
SWC1110,4320,2880
SWC1110,4320,4320
SWC1110,5760,0
SWC1110,5760,1440
SWC1110,5760,2880
SWC1110,5760,4320
SWC1110,7200,0
SWC1110,7200,1440
SWC1110,7200,2880
SWC1110,7200,4320
SWC0809,0,0
SWC0809,0,1440
SWC0809,0,2880
SWC0809,0,4320
SWC0809,1440,0
SWC0809,1440,1440
SWC0809,1440,2880
SWC0809,1440,4320
SWC0809,2880,0
SWC0809,2880,1440
SWC0809,2880,2880
SWC0809,2880,4320
SWC0809,4320,0
SWC0809,4320,1440
SWC0809,4320,2880
SWC0809,4320,4320
SWC0809,5760,0
SWC0809,5760,1440
SWC0809,5760,2880
SWC0809,5760,4320
SWC0809,7200,0
SWC0809,7200,1440
SWC0809,7200,2880
SWC0809,7200,4320
SWC0721,0,0
SWC0721,0,1440
SWC0721,0,2880
SWC0721,0,4320
SWC0721,1440,0
SWC0721,1440,1440
SWC0721,1440,2880
SWC0721,1440,4320
SWC0721,2880,0
SWC0721,2880,1440
SWC0721,2880,2880
SWC0721,2880,4320
SWC0721,4320,0
SWC0721,4320,1440
SWC0721,4320,2880
SWC0721,4320,4320
SWC0721,5760,0
SWC0721,5760,1440
SWC0721,5760,2880
SWC0721,5760,4320
SWC0721,7200,0
SWC0721,7200,1440
SWC0721,7200,2880
SWC0721,7200,4320
SWC1038,0,0
SWC1038,0,1440
SWC1038,0,2880
SWC1038,0,4320
SWC1038,1440,2880
SWC1038,1440,4320
SWC1038,2880,0
SWC1038,2880,2880
SWC1038,2880,4320
SWC1038,4320,0
SWC1038,4320,1440
SWC1038,4320,2880
SWC1038,4320,4320
SWC1038,5760,0
SWC1038,5760,1440
SWC1038,5760,2880
SWC1038,5760,4320
SWC1038,7200,0
SWC1038,7200,1440
SWC1038,7200,2880
SWC1038,7200,4320
SWC0222,0,0
SWC0222,0,1440
SWC0222,0,2880
SWC0222,0,4320
SWC0222,1440,0
SWC0222,1440,1440
SWC0222,1440,2880
SWC0222,1440,4320
SWC0222,2880,0
SWC0222,2880,1440
SWC0222,2880,2880
SWC0222,2880,4320
SWC0222,4320,0
SWC0222,4320,1440
SWC0222,4320,2880
SWC0222,4320,4320
SWC0222,5760,0
SWC0222,5760,1440
SWC0222,5760,2880
SWC0222,5760,4320
SWC0222,7200,0
SWC0222,7200,1440
SWC0222,7200,2880
SWC0222,7200,4320
SWC0114,0,0
SWC0114,0,1440
SWC0114,0,2880
SWC0114,0,4320
SWC0114,1440,0
SWC0114,1440,1440
SWC0114,1440,2880
SWC0114,1440,4320
SWC0114,2880,0
SWC0114,2880,1440
SWC0114,2880,2880
SWC0114,2880,4320
SWC0114,4320,0
SWC0114,4320,1440
SWC0114,4320,2880
SWC0114,4320,4320
SWC0114,5760,0
SWC0114,5760,1440
SWC0114,5760,2880
SWC0114,5760,4320
SWC0114,7200,0
SWC0114,7200,1440
SWC0114,7200,2880
SWC0114,7200,4320
SWC1396,0,1440
SWC1396,0,2880
SWC1396,0,4320
SWC1396,1440,0
SWC1396,1440,1440
SWC1396,1440,2880
SWC1396,1440,4320
SWC1396,2880,0
SWC1396,2880,2880
SWC1396,2880,4320
SWC1396,4320,0
SWC1396,4320,1440
SWC1396,4320,2880
SWC1396,4320,4320
SWC1396,5760,0
SWC1396,5760,1440
SWC1396,5760,2880
SWC1396,5760,4320
SWC1396,7200,0
SWC1396,7200,1440
SWC1396,7200,2880
SWC1396,7200,4320
SWC1762,0,0
SWC1762,0,1440
SWC1762,0,2880
SWC1762,0,4320
SWC1762,1440,0
SWC1762,1440,1440
SWC1762,1440,2880
SWC1762,1440,4320
SWC1762,2880,0
SWC1762,2880,1440
SWC1762,2880,2880
SWC1762,2880,4320
SWC1762,4320,0
SWC1762,4320,1440
SWC1762,4320,2880
SWC1762,4320,4320
SWC1762,5760,0
SWC1762,5760,1440
SWC1762,5760,2880
SWC1762,5760,4320
SWC1762,7200,0
SWC1762,7200,1440
SWC1762,7200,2880
SWC1762,7200,4320
SWC0175,0,0
SWC0175,0,1440
SWC0175,0,2880
SWC0175,0,4320
SWC0175,1440,0
SWC0175,1440,1440
SWC0175,1440,2880
SWC0175,1440,4320
SWC0175,2880,0
SWC0175,2880,1440
SWC0175,2880,2880
SWC0175,2880,4320
SWC0175,4320,0
SWC0175,4320,1440
SWC0175,4320,2880
SWC0175,4320,4320
SWC0175,5760,0
SWC0175,5760,1440
SWC0175,5760,2880
SWC0175,5760,4320
SWC0175,7200,0
SWC0175,7200,1440
SWC0175,7200,2880
SWC0175,7200,4320
SWC0718,0,0
SWC0718,0,1440
SWC0718,0,2880
SWC0718,0,4320
SWC0718,1440,0
SWC0718,1440,1440
SWC0718,1440,2880
SWC0718,1440,4320
SWC0718,2880,0
SWC0718,2880,1440
SWC0718,2880,2880
SWC0718,2880,4320
SWC0718,4320,0
SWC0718,4320,1440
SWC0718,4320,2880
SWC0718,4320,4320
SWC0718,5760,0
SWC0718,5760,1440
SWC0718,5760,2880
SWC0718,5760,4320
SWC0718,7200,0
SWC0718,7200,1440
SWC0718,7200,2880
SWC0718,7200,4320
SWC0812,0,0
SWC0812,0,1440
SWC0812,0,2880
SWC0812,0,4320
SWC0812,1440,0
SWC0812,1440,1440
SWC0812,1440,2880
SWC0812,1440,4320
SWC0812,2880,0
SWC0812,2880,1440
SWC0812,2880,2880
SWC0812,2880,4320
SWC0812,4320,0
SWC0812,4320,1440
SWC0812,4320,2880
SWC0812,4320,4320
SWC0812,5760,0
SWC0812,5760,1440
SWC0812,5760,2880
SWC0812,5760,4320
SWC0812,7200,0
SWC0812,7200,1440
SWC0812,7200,2880
SWC0812,7200,4320
SWC1523,0,0
SWC1523,0,1440
SWC1523,0,2880
SWC1523,0,4320
SWC1523,1440,0
SWC1523,1440,1440
SWC1523,1440,2880
SWC1523,1440,4320
SWC1523,2880,0
SWC1523,2880,1440
SWC1523,2880,2880
SWC1523,2880,4320
SWC1523,4320,0
SWC1523,4320,1440
SWC1523,4320,2880
SWC1523,4320,4320
SWC1523,5760,0
SWC1523,5760,1440
SWC1523,5760,2880
SWC1523,5760,4320
SWC1523,7200,0
SWC1523,7200,1440
SWC1523,7200,2880
SWC1523,7200,4320
SWC1461,0,0
SWC1461,0,1440
SWC1461,0,2880
SWC1461,1440,0
SWC1461,1440,1440
SWC1461,1440,2880
SWC1461,1440,4320
SWC1461,2880,1440
SWC1461,2880,2880
SWC1461,2880,4320
SWC1461,4320,0
SWC1461,4320,1440
SWC1461,4320,2880
SWC1461,5760,0
SWC1461,5760,1440
SWC1461,5760,2880
SWC1461,5760,4320
SWC1461,7200,0
SWC1461,7200,1440
SWC1461,7200,4320
SWC0019,0,0
SWC0019,0,1440
SWC0019,0,2880
SWC0019,0,4320
SWC0019,1440,0
SWC0019,1440,1440
SWC0019,1440,2880
SWC0019,1440,4320
SWC0019,2880,0
SWC0019,2880,1440
SWC0019,2880,2880
SWC0019,2880,4320
SWC0019,4320,0
SWC0019,4320,1440
SWC0019,4320,2880
SWC0019,4320,4320
SWC0019,5760,0
SWC0019,5760,1440
SWC0019,5760,2880
SWC0019,5760,4320
SWC0019,7200,0
SWC0019,7200,1440
SWC0019,7200,2880
SWC0019,7200,4320
SWC1339,0,0
SWC1339,0,1440
SWC1339,0,2880
SWC1339,0,4320
SWC1339,1440,0
SWC1339,1440,1440
SWC1339,1440,2880
SWC1339,1440,4320
SWC1339,2880,0
SWC1339,2880,1440
SWC1339,2880,2880
SWC1339,2880,4320
SWC1339,4320,0
SWC1339,4320,1440
SWC1339,4320,2880
SWC1339,4320,4320
SWC1339,5760,0
SWC1339,5760,1440
SWC1339,5760,2880
SWC1339,5760,4320
SWC1339,7200,0
SWC1339,7200,1440
SWC1339,7200,2880
SWC1642,0,0
SWC1642,0,1440
SWC1642,0,2880
SWC1642,0,4320
SWC1642,1440,0
SWC1642,1440,1440
SWC1642,1440,2880
SWC1642,1440,4320
SWC1642,2880,0
SWC1642,2880,1440
SWC1642,2880,2880
SWC1642,2880,4320
SWC1642,4320,0
SWC1642,4320,1440
SWC1642,4320,2880
SWC1642,4320,4320
SWC1642,5760,0
SWC1642,5760,1440
SWC1642,5760,2880
SWC1642,5760,4320
SWC1642,7200,0
SWC1642,7200,1440
SWC1642,7200,2880
SWC1642,7200,4320
SWC0286,0,0
SWC0286,0,1440
SWC0286,0,2880
SWC0286,0,4320
