,image_name,xcoord,ycoord
15597,SWC1065,5971.071283,2148.89888
15599,SWC1065,6439.113289,2582.238977
15601,SWC1065,6216.842501,1742.737054
15602,SWC1065,6020.701345,1714.4433980000001
15614,SWC1065,6857.9136530000005,2583.468807
15617,SWC1065,5922.096838,2454.7033
15620,SWC1065,6853.554335,1646.6441960000002
15628,SWC1065,6232.132857,4311.706006
15629,SWC1065,7051.82352,3289.981581
15630,SWC1065,7042.891995,3489.3907299999996
15633,SWC1065,6061.342022999999,3668.488062
15634,SWC1065,5766.421549000001,3774.9306130000004
15645,SWC1065,6926.017709000001,3391.4667619999996
15646,SWC1065,6370.516195,3727.495778
15647,SWC1065,6198.689865,3463.324118
15653,SWC1065,7024.237523999999,4431.385107
15662,SWC1065,6223.053158,3643.970396
15665,SWC1065,6666.661768,3340.081201
15670,SWC1065,5644.325500999999,3459.3333439999997
15674,SWC1065,7337.272545999999,4380.236431
15678,SWC1065,5994.1811259999995,3461.954853
15682,SWC1065,7189.260547,4757.917
15692,SWC1065,7110.625334,4275.59482
17015,SWC1102,551.3914882,645.0118931
17016,SWC1102,65.09128876,4164.104602
17017,SWC1102,3163.0981850000003,774.2229248
17018,SWC1102,3476.0292240000003,481.1494385
17019,SWC1102,2759.187488,1298.9683189999998
17020,SWC1102,3573.386287,90.47897695
17026,SWC1102,2949.746041,3817.380349
17027,SWC1102,2512.421448,4005.2469090000004
17033,SWC1102,3077.680929,3965.9604640000002
17036,SWC1102,4616.470121,463.1386495
17037,SWC1102,4739.325108,941.0740967
17040,SWC1102,4974.672697,389.0772685
17044,SWC1102,5502.767312,317.84739269999994
17045,SWC1102,4088.991464,49.20961789
17048,SWC1102,4226.640544,3136.00826
17049,SWC1102,4657.4115409999995,1815.813168
17052,SWC1102,5094.426587,1694.113689
17054,SWC1102,4825.00603,3822.301204
17059,SWC1102,3886.6194619999997,3752.3902829999997
17061,SWC1102,6046.068737,414.1888012
17064,SWC1102,5884.831089,59.55497233
17065,SWC1102,5561.490972,23.72559374
17175,SWC1157,658.8674367000001,145.7084579
17176,SWC1157,1500.23216,882.9263392999999
17177,SWC1157,1361.30144,627.1942912000001
17181,SWC1157,2922.2969399999997,420.96080930000005
17183,SWC1157,1907.038977,2724.236047
17184,SWC1157,3641.7729619999996,3110.7875489999997
17185,SWC1157,2898.354523,1751.5214629999998
17186,SWC1157,5310.149292,218.81013489999998
17187,SWC1157,5174.572222,827.0027161
17189,SWC1157,5200.9593509999995,632.9172145
17190,SWC1157,4991.677168,557.1114110000001
17191,SWC1157,3822.5918079999997,1463.090646
17192,SWC1157,3945.6806229999997,1194.628932
17193,SWC1157,4975.217097,67.8823697
17195,SWC1157,4136.337693,1730.459913
17197,SWC1157,4019.707572,3159.262216
17198,SWC1157,3861.4560509999997,2070.367634
17200,SWC1157,4779.482108,3001.9006440000003
17201,SWC1157,3962.9653810000004,3678.078393
17206,SWC1157,4774.051814,4096.080754
17208,SWC1157,4100.565507,4335.137188000001
17210,SWC1157,5018.9933710000005,4091.648686
17212,SWC1157,5334.694327,4113.6789929999995
17213,SWC1157,3865.6883780000003,4127.681425
17214,SWC1157,4851.65672,4244.264719
17215,SWC1157,4888.664973,3623.702874
17217,SWC1157,5345.191819,3792.179204
17219,SWC1157,4383.286382,4269.2590789999995
17223,SWC1157,5548.936761999999,1342.589121
17225,SWC1157,5546.985919,4165.697741
17227,SWC1157,5653.434974,3493.706528
17228,SWC1157,5690.796353,4149.292654999999
17230,SWC1157,6099.436441,3918.622258
17252,SWC1159,876.6864075,2160.2919620000002
17254,SWC1159,1021.863257,1876.3909859999999
17255,SWC1159,411.8342731,4825.727661
17256,SWC1159,46.73611964,3707.831592
17257,SWC1159,1440.5460859999998,4650.183181
17258,SWC1159,59.96328227,4251.019131
17259,SWC1159,1481.64311,4837.427281
17260,SWC1159,3413.303874,3660.2707060000002
17261,SWC1159,4076.397949,1614.458637
17262,SWC1159,3843.5297490000003,1412.929096
17263,SWC1159,3917.889762,1614.396766
17264,SWC1159,5181.554128,4536.040568
17265,SWC1159,6424.456278000001,1928.003807
17266,SWC1159,6696.0127600000005,2068.428868
17267,SWC1159,6880.1656379999995,4617.559437
17269,SWC1160,2653.2511600000003,2454.31333
17272,SWC1160,3440.551213,3241.37085
17274,SWC1160,3291.299116,2829.0024940000003
17276,SWC1160,2412.868018,2215.3544269999998
17277,SWC1160,3197.33645,3169.102515
17288,SWC1160,3879.977835,3027.88264
17289,SWC1160,4740.274658,3966.0975340000005
17290,SWC1160,4073.941432,3477.0972130000005
17291,SWC1160,4808.152422,3782.45316
17292,SWC1160,4585.673431,4008.3040990000004
17293,SWC1160,6612.742265999999,4757.00899
17294,SWC1160,6760.08845,4715.806386
17295,SWC1160,6333.965153,4542.271668
17296,SWC1160,5702.339668,3969.8690490000004
17297,SWC1160,5684.683226,4422.280727
17335,SWC1169,618.2389577,1279.129761
17336,SWC1169,1199.1265560000002,1395.592478
17341,SWC1169,1302.661404,351.18865289999997
17342,SWC1169,489.2145437,875.2067973
17343,SWC1169,1104.748494,905.8116708999999
17344,SWC1169,480.1651052,210.25220359999997
17351,SWC1169,869.9309591,1266.290507
17352,SWC1169,567.8124717999999,2844.443725
17356,SWC1169,195.6765473,1841.651422
17358,SWC1169,1753.235977,3232.3287809999997
17359,SWC1169,338.16149029999997,4298.4419689999995
17360,SWC1169,1604.985666,3693.373407
17364,SWC1169,457.2025648,3880.2042149999997
17366,SWC1169,787.6005859,4166.95241
17375,SWC1169,3093.579973,1474.896842
17378,SWC1169,3484.434021,738.4027143
17380,SWC1169,3205.651489,135.2658285
17393,SWC1169,1857.18374,2951.900525
17398,SWC1169,2019.264954,2551.33071
17400,SWC1169,2977.1061449999997,3256.535025
17402,SWC1169,2450.4696089999998,2808.446486
17407,SWC1169,2744.6444300000003,3328.122205
17408,SWC1169,1851.506482,3578.753439
17409,SWC1169,2067.563182,3770.1457520000004
17410,SWC1169,2963.462891,4768.659245000001
17411,SWC1169,3268.969466,4760.710457
17412,SWC1169,3539.316707,4300.264331
17413,SWC1169,2863.6204789999997,4350.81783
17417,SWC1169,5309.457293,710.6283831000001
17419,SWC1169,4607.729875999999,283.92839269999996
17421,SWC1169,5165.465044,314.9992842
17427,SWC1169,4217.147339,2493.7301429999998
17428,SWC1169,3863.6876490000004,2629.123834
17429,SWC1169,3948.384781,3378.586263
17432,SWC1169,5622.450072,696.2581448
17433,SWC1169,6727.457284,757.1521955000001
17434,SWC1169,6107.380279999999,141.5883726
17435,SWC1169,5972.545679,4006.999788
17820,SWC1179,283.0747615,930.5388707000001
17821,SWC1179,1618.168294,1300.833944
17822,SWC1179,1221.720313,2768.8348309999997
17823,SWC1179,774.4594727000001,2925.712915
17825,SWC1179,577.2445313,2077.672756
17829,SWC1179,1159.980779,3369.649955
17830,SWC1179,2247.3736129999998,855.1100511
17831,SWC1179,2364.631409,1281.082304
17832,SWC1179,2040.165146,800.1319063999999
17835,SWC1179,3304.217957,2122.9441269999998
17838,SWC1179,1902.120977,3981.3997719999998
17839,SWC1179,4829.723633,1504.6133539999998
17840,SWC1179,5317.813379,1462.955493
17841,SWC1179,5243.330302,441.1900686000001
17842,SWC1179,4190.460407,2229.870224
17845,SWC1179,6437.934757,1230.23575
17846,SWC1179,7065.833025,773.2211217
17847,SWC1179,7271.634749,1267.409359
17848,SWC1179,5869.283653,2212.91954
17850,SWC1179,7043.228167,1814.8747850000002
17906,SWC1183,1156.268636,2237.478044
17907,SWC1183,72.17670686,2587.65097
17908,SWC1183,1399.6441,4315.804964
17910,SWC1183,1514.1539710000002,4687.311963
17911,SWC1183,115.73912279999999,4746.367932
17913,SWC1183,3202.807505,389.0850173
17914,SWC1183,2348.083514,1297.2641859999999
17916,SWC1183,3419.2057259999997,4350.888784000001
17922,SWC1183,3013.002179,3592.05584
17924,SWC1183,3263.71189,4592.75094
17925,SWC1183,5019.879801,28.63972068
17926,SWC1183,5083.485128,180.2966589
17927,SWC1183,5297.583407,2393.604386
17929,SWC1183,4958.803817,1958.422123
17931,SWC1183,5151.607772,2340.695337
17933,SWC1183,3918.0614149999997,4747.663101
17934,SWC1183,6391.262517,409.659013
17936,SWC1183,6134.390999,2472.197424
17938,SWC1183,6809.126237,2058.707247
17943,SWC1183,6628.761995000001,2244.272339
17944,SWC1183,5855.995532,1842.5265379999998
17979,SWC1195,1109.913283,929.0195125
17980,SWC1195,1157.0916869999999,4850.3802
17981,SWC1195,3592.381611,3118.869948
17982,SWC1195,2788.035448,2484.331918
17983,SWC1195,2661.468201,3747.316564
17984,SWC1195,1929.678012,4296.946956000001
17985,SWC1195,5007.594678,1428.536776
17986,SWC1195,5268.633081,312.8174764
17987,SWC1195,5098.590007,2715.430074
17988,SWC1195,3949.068636,3890.536159
17989,SWC1195,3830.802957,4794.375767
17990,SWC1195,6084.014564,742.2919405
17991,SWC1195,6114.700904,1283.6591230000001
17992,SWC1195,7220.849929000001,312.0179514
17995,SWC1195,6816.649465,84.22088877
17996,SWC1195,6180.165853,227.64050550000002
17999,SWC1195,5606.350507,3110.020107
18000,SWC1195,6300.386393,1733.5561719999998
18001,SWC1195,5744.7072020000005,2751.239746
18002,SWC1195,6432.227099000001,3925.351597
18300,SWC1206,903.9064811000001,1504.736119
18301,SWC1206,348.2367597,25.05415222
18302,SWC1206,1204.208301,2008.128859
18303,SWC1206,315.24098100000003,2540.539156
18304,SWC1206,1195.445508,3131.391341
18305,SWC1206,910.356842,1778.992819
18306,SWC1206,1551.0861,3725.846171
18307,SWC1206,899.2895914999999,3514.8626329999997
18308,SWC1206,2235.910838,1333.6684810000002
18309,SWC1206,3142.299662,2561.413361
18310,SWC1206,2755.1154260000003,1858.073543
18312,SWC1206,3308.057643,2710.375541
18315,SWC1206,1988.9277789999999,2296.049316
18316,SWC1206,2011.679604,3232.378488
18318,SWC1206,2891.219617,2326.587293
18328,SWC1206,2423.909807,4030.9232090000005
18332,SWC1206,2532.394543,4698.346973
18335,SWC1206,2997.6240239999997,3500.0442380000004
18337,SWC1206,3808.784142,1606.36259
18338,SWC1206,4646.890459,3030.643101
18339,SWC1206,4461.321019,2832.042777
18340,SWC1206,4692.663256,2377.0334390000003
18341,SWC1206,4347.74864,3218.208888
18342,SWC1206,3951.281058,1784.513215
18344,SWC1206,5080.914812,3488.063717
18345,SWC1206,4059.957718,3667.289015
18346,SWC1206,4908.628854,4789.050668
18347,SWC1206,4515.191127,4470.034633
18348,SWC1206,5269.845424,3764.7898119999995
18349,SWC1206,4681.433299,4896.591268
18351,SWC1206,6349.968362,3769.5203119999996
18352,SWC1206,6258.213121,4077.504376
18353,SWC1206,5929.490025,4166.0878170000005
18354,SWC1206,7091.738604000001,3753.857496
18356,SWC1207,6420.143972,3884.6975450000004
18359,SWC1209,4420.316462,1204.281816
18956,SWC1227,814.9561201,884.5396553999999
18957,SWC1227,786.9329712,1264.764266
18958,SWC1227,108.92516280000001,2885.740609
18959,SWC1227,744.2367268999999,1850.8900010000002
18960,SWC1227,1727.8019769999999,2040.169509
18961,SWC1227,1374.5668380000002,3940.32596
18962,SWC1227,1141.736287,3515.5632729999998
18964,SWC1227,59.30482428,3441.8031490000003
18965,SWC1227,875.7494263,3583.710311
18966,SWC1227,1545.8167640000001,3827.659363
18971,SWC1227,2042.0831640000001,3495.77101
18972,SWC1231,501.89934900000003,1509.38304
18973,SWC1231,2171.282898,2301.636691
18974,SWC1231,4270.939609,4249.367520000001
18976,SWC1231,3935.66186,4060.4670920000003
18978,SWC1231,3968.5106450000003,3724.369403
18981,SWC1231,6503.062063,1239.164551
18982,SWC1231,6230.5850310000005,1204.109078
18986,SWC1234,1137.3748449999998,4123.974935
18987,SWC1234,1064.807096,3590.598529
19022,SWC1239,990.5114787,875.1238037
19023,SWC1239,1437.654118,353.9859721
19024,SWC1239,1817.9412920000002,475.2994629
19025,SWC1239,1771.8562760000002,3784.804718
19027,SWC1239,2163.634224,1132.8202310000001
19029,SWC1239,1906.840846,1122.209155
19033,SWC1239,3039.9626550000003,198.1066732
19034,SWC1239,2945.598852,62.27097727
19035,SWC1239,3595.074601,168.4569407
19039,SWC1239,1929.418118,648.475477
19042,SWC1239,3161.44873,2634.094936
19043,SWC1239,2750.889125,3019.054932
19046,SWC1239,3088.504676,3935.625498
19047,SWC1239,5102.318661,817.48632
19048,SWC1239,4714.939323,1363.145907
19049,SWC1239,4780.031086999999,709.0227865
19050,SWC1239,5400.657296,942.2882516000001
19052,SWC1239,4500.406489,2837.552847
19053,SWC1239,4168.771497,2710.439584
19054,SWC1239,4467.025822,2434.9009140000003
19055,SWC1239,4182.08616,2999.127119
19057,SWC1239,5342.190052,3480.5230560000005
19058,SWC1239,5078.037864,3300.3008010000003
19060,SWC1239,5010.96099,3782.9800549999995
19061,SWC1239,5466.578352,4131.309274
19062,SWC1239,4242.205228,3464.974147
19072,SWC1239,6063.346899,708.8592814
19073,SWC1239,6669.394613,1288.549186
19076,SWC1239,6361.205388,1195.398394
19077,SWC1239,7107.721297,1209.0085119999999
19079,SWC1239,6630.79439,95.41957583
19084,SWC1239,6505.046875,2075.379789
19087,SWC1239,6135.991811999999,2221.191256
19094,SWC1239,6199.975006000001,1761.837014
19097,SWC1239,7255.593665,2729.2369949999998
19098,SWC1239,6664.562387,2373.25575
19099,SWC1239,6310.484074,2086.852384
19100,SWC1239,6452.381195,2255.244795
19104,SWC1239,7248.619176,1755.945287
19105,SWC1239,7219.2356310000005,2180.093868
19108,SWC1239,6663.660549,1856.66157
19110,SWC1239,6469.762809000001,2643.4878280000003
19118,SWC1239,5574.611702,4764.567843
19119,SWC1239,7249.074194,3325.688536
19121,SWC1239,5669.431533,4518.523002
19122,SWC1239,6915.808365999999,4239.185514
19125,SWC1239,7011.033504000001,3997.548665
19175,SWC1243,2882.00047,1006.2628080000001
19176,SWC1243,2133.053065,2585.755564
19186,SWC1243,4638.750798,1043.957746
19187,SWC1243,5474.999625,992.5160652999999
19188,SWC1243,3884.72271,789.6183573
19189,SWC1243,4789.184204,2086.63045
19190,SWC1243,3712.42105,2730.632578
19191,SWC1243,5355.079159000001,1656.158149
19192,SWC1243,4510.77321,2072.339119
19194,SWC1243,6387.830863,914.2232625
19195,SWC1243,5529.434466,1469.527675
19196,SWC1243,6156.761775999999,937.9383626
19197,SWC1243,6149.456397999999,4859.176132
19198,SWC1244,226.37403650000002,394.6981506
19199,SWC1244,2112.9549190000002,3155.57952
19200,SWC1244,4902.138118,1335.361165
19201,SWC1244,4337.436381,1453.427645
19202,SWC1244,5851.4450640000005,3095.778347
19203,SWC1244,5953.639058,2837.049674
19204,SWC1244,5860.448063,2135.57353
19205,SWC1244,6414.766715,1836.0087839999999
19206,SWC1244,5734.29934,4170.833423
19271,SWC1248,1646.102436,94.18109601
19272,SWC1248,2362.7849170000004,2599.7361300000002
19273,SWC1248,2971.381432,4619.779503
19274,SWC1248,4713.130639999999,753.548641
19275,SWC1248,3758.267232,445.3018127
19276,SWC1248,5101.759749,484.13794759999996
19277,SWC1248,4743.505892,2989.90411
19278,SWC1248,3921.147209,4518.051453
19279,SWC1248,4106.751997,4346.910976
19280,SWC1248,6301.439063000001,2578.26392
19396,SWC1250,93.49769919,112.57373590000002
19397,SWC1250,818.9814453,422.90741439999994
19398,SWC1250,720.8267473999999,1346.623893
19399,SWC1250,1530.044108,3028.10577
19400,SWC1250,1511.183855,4799.020551
19401,SWC1250,3710.1424520000005,640.8686959
19402,SWC1250,7201.220694,840.420443
19403,SWC1250,7283.212057,3105.10734
19404,SWC1250,7185.7325439999995,3344.736146
19405,SWC1250,5718.859914,3777.8628380000005
19406,SWC1250,7193.279105,3689.523904
19407,SWC1251,1492.307951,456.27009069999997
19408,SWC1251,4442.123545,2082.0461379999997
19409,SWC1251,5330.8201899999995,4431.385856
19410,SWC1251,6154.749140999999,4794.472578
19437,SWC1255,373.8950012,234.2341258
19438,SWC1255,76.420757,1402.622202
19440,SWC1255,1202.7535300000002,4879.737783
19442,SWC1255,3008.288053,376.1859985
19443,SWC1255,4451.71957,2177.39566
19444,SWC1255,5688.827799000001,813.2109942000001
19445,SWC1255,6288.749172,1142.7056189999998
19446,SWC1255,6475.731911,3253.7943
19447,SWC1255,7108.156298999999,3260.702844
19448,SWC1255,6653.470015,3245.1782
19449,SWC1255,5791.663513,3546.2688740000003
19450,SWC1255,6536.688,3525.7258880000004
19721,SWC1268,995.1218392999999,1034.4470390000001
19722,SWC1268,1533.725917,1554.7035779999999
19723,SWC1268,1172.346444,1228.927628
19724,SWC1268,1055.776693,2260.545919
19725,SWC1268,1064.5379460000001,3180.330226
19726,SWC1268,914.4795251,3187.427941
19727,SWC1268,4104.526742,2753.919434
19728,SWC1268,4658.682459000001,2343.267651
19738,SWC1271,867.3010213,2005.6373190000002
19739,SWC1271,425.16608279999997,1745.760699
19740,SWC1271,656.2988851,4614.698657
19742,SWC1271,3426.9188799999997,1215.400195
19746,SWC1271,5974.7276,4896.829529
19802,SWC1274,1889.29305,2931.8376120000003
19803,SWC1274,2857.1178760000003,3666.347026
19804,SWC1274,5335.055115,188.3950132
19805,SWC1274,5446.200724,584.1032359000001
19806,SWC1274,5892.343462,1399.133458
19807,SWC1274,6075.828042,300.0878863
19808,SWC1274,5568.1323299999995,1288.667297
19809,SWC1274,5627.050555,686.0598232000001
19810,SWC1274,6565.6319060000005,464.9127001
19811,SWC1274,6074.566284,839.5658612999999
19812,SWC1274,6464.784524000001,1473.595973
19813,SWC1274,6412.986149,637.4459053999999
19814,SWC1274,6876.949759,1711.9430739999998
19823,SWC1276,944.1502157,411.02571820000003
19824,SWC1276,1797.6557440000001,180.9193748
19825,SWC1276,1595.665511,785.1497517999999
19826,SWC1276,1339.7865800000002,386.9734314
19831,SWC1276,844.0432536000001,2899.373666
19834,SWC1276,812.8467,1894.8717100000001
19840,SWC1276,2221.662632,1960.706596
19843,SWC1276,2348.671637,4383.2013289999995
19844,SWC1276,2086.830911,3723.643607
19846,SWC1276,5897.338449,1146.047683
19889,SWC1279,2422.564925,4557.918921
19890,SWC1279,2100.970481,4664.185498
19891,SWC1279,2467.421708,4697.375968
19892,SWC1279,4303.2402520000005,1177.035095
19935,SWC1295,4858.99917,152.2847321
19936,SWC1295,4667.868079,136.46625980000002
19937,SWC1295,4604.568896,1029.210188
19938,SWC1295,4402.071198,1094.328657
19939,SWC1295,4765.306018,3799.909607
20075,SWC1299,746.3501325,1194.066912
20076,SWC1299,1798.1157920000003,91.01247297
20077,SWC1299,1794.4503309999998,4829.369236
20078,SWC1299,2283.9355960000003,1121.597713
20079,SWC1299,1894.690923,2100.935955
20080,SWC1299,2385.134871,2337.59222
20081,SWC1299,2524.3174059999997,4324.369110000001
20082,SWC1299,1883.625084,4681.200363
20083,SWC1299,2679.559509,4623.178719
20084,SWC1299,2376.83313,4769.00214
20085,SWC1299,3979.16926,1457.494685
20086,SWC1299,4304.469543,481.5817801
20087,SWC1300,271.2224666,427.0888018
20088,SWC1300,297.796519,794.3182251000001
20089,SWC1300,603.9697685,1101.7665789999999
20091,SWC1300,725.2213323,466.9586863
20093,SWC1300,398.9206177,2529.604944
20094,SWC1300,478.92153729999995,3240.2924559999997
20095,SWC1300,299.7313578,3105.620687
20096,SWC1300,1669.52404,2005.255416
20097,SWC1300,1807.7567609999999,2677.588257
20098,SWC1300,1396.736873,2967.3358399999997
20100,SWC1300,1437.144059,3222.102759
20102,SWC1300,1294.823437,3091.530721
20108,SWC1300,267.6326741,3673.904622
20115,SWC1300,120.8506715,4024.358634
20118,SWC1300,66.75628052,3716.91864
20123,SWC1300,1257.549534,4240.432983
20126,SWC1300,44.69972066,4477.585188
20128,SWC1300,345.7349614,3802.236021
20130,SWC1300,946.5211879000001,3359.08487
20131,SWC1300,908.7325592,4855.7457890000005
20134,SWC1300,305.6331055,4901.865259
20137,SWC1300,1441.2426150000001,3565.90625
20138,SWC1300,1085.8995539999999,3986.8428
20147,SWC1300,1773.944571,3360.364482
20148,SWC1300,370.8506383,4432.216605
20149,SWC1300,798.3922424,3753.116028
20151,SWC1300,273.56497410000003,4047.0374189999998
20153,SWC1300,1110.605068,4377.841004
20158,SWC1300,126.7886518,4846.018677
20167,SWC1300,57.23760441,4221.635088
20171,SWC1300,208.8778698,3506.425158
20177,SWC1300,999.6161499,3579.5533729999997
20185,SWC1300,567.0052708,4424.335057
20187,SWC1300,277.0906416,4698.16442
20188,SWC1300,1895.986562,2477.951795
20194,SWC1300,3096.598519,4119.362716
20199,SWC1300,2516.411532,4818.680265
20203,SWC1300,2487.477917,3666.57502
20205,SWC1300,2842.093258,4344.721859
20209,SWC1300,3551.753247,4546.714411999999
20211,SWC1300,2978.1920649999997,4779.401025
20212,SWC1300,2483.943217,4497.180265
20215,SWC1300,2615.927104,3476.814476
20217,SWC1300,2293.651373,4313.53418
20222,SWC1300,2670.733044,4217.812236
20232,SWC1300,2452.8802530000003,4053.9555950000004
20244,SWC1300,2689.218953,4488.026424000001
20246,SWC1300,4748.428992,3209.932239
20247,SWC1300,4788.138043,4640.121319
20248,SWC1300,4116.385053,4819.328953
20249,SWC1300,3956.766602,4692.1432780000005
20250,SWC1300,3761.78019,4427.315511
20251,SWC1300,4475.553765,4897.5095759999995
20252,SWC1300,4529.070587,4531.956489
20253,SWC1300,5490.087715,4672.738358
20254,SWC1300,5732.390429,4749.256754999999
20347,SWC1314,3169.844089,1791.085739
20348,SWC1314,4670.345878,343.0440165
20355,SWC1314,4872.607316,2898.120288
20356,SWC1314,4427.591931,2298.688489
20358,SWC1314,5108.529724,3224.052159
20360,SWC1314,3979.040133,2544.6622230000003
20366,SWC1314,5442.481245,3827.0971289999998
20367,SWC1314,5241.133569,4028.5465090000002
20368,SWC1314,5664.365807,291.576238
20369,SWC1314,5947.840177,1659.857733
20372,SWC1314,6278.569906000001,4415.476936999999
20373,SWC1314,5864.178394,4182.948022
20374,SWC1314,5824.080766,4401.964591
20376,SWC1315,2836.871229,1462.309161
20378,SWC1315,2827.349426,4741.557479
20379,SWC1315,2514.600122,4675.694889
20380,SWC1315,2482.075464,4129.59423
20381,SWC1315,2130.781307,4311.291109000001
20383,SWC1315,3099.8894370000003,4140.313908
20384,SWC1315,2931.724284,3853.3074460000003
20385,SWC1315,2621.517342,4557.873071
20387,SWC1315,3981.995265,3231.504429
20388,SWC1315,4368.620372,4860.868195
20389,SWC1315,6461.952161,1806.9874309999998
20390,SWC1315,6438.864917,3799.2250200000003
20391,SWC1317,874.4224731,2327.5441530000003
20392,SWC1317,2548.635259,807.0547579
20393,SWC1317,5145.4488200000005,2432.312162
20396,SWC1317,4308.485003,4015.222678
20397,SWC1317,6897.954834,279.930514
20399,SWC1317,6940.0696849999995,2939.559291
20400,SWC1317,6579.95682,4008.780789
20401,SWC1317,7247.0948180000005,4769.735702
20403,SWC1317,6448.54569,3584.672442
20404,SWC1318,442.62620760000004,654.3010472
20405,SWC1318,1739.313566,1144.365055
20406,SWC1318,785.9812584,2500.697765
20407,SWC1318,1832.6118649999999,2472.3581670000003
20408,SWC1318,1725.344523,4407.870809
20409,SWC1318,3357.1285310000003,259.87246269999997
20410,SWC1318,3782.4095079999997,411.5071129
20411,SWC1318,4758.047453,1777.14383
20412,SWC1318,3744.220757,2291.244405
20413,SWC1318,5212.134806,2036.3408960000002
20414,SWC1318,4952.176286,3794.922937
20415,SWC1318,3850.094478,4101.456299
20416,SWC1318,4468.014374,4698.38106
20417,SWC1318,4543.033332999999,3965.425407
20418,SWC1318,5865.140127000001,1348.4255449999998
20419,SWC1318,6933.493848,253.5360036
20420,SWC1318,6273.2560060000005,1065.8059
20421,SWC1318,5659.435539,3727.912211
20470,SWC1321,1290.821472,4418.899078
20473,SWC1321,3374.956714,1308.342074
20478,SWC1321,3220.970119,114.0865124
20480,SWC1321,4674.5411,2144.072554
20481,SWC1321,4087.29954,3943.4645689999998
20482,SWC1321,5726.611457999999,1611.450673
20651,SWC1327,5115.7611,1181.356551
20652,SWC1327,5123.275325,206.7693878
20653,SWC1327,6919.214579,20.85130056
20654,SWC1327,6212.822458,1575.477722
20655,SWC1327,5958.15931,2782.260986
20656,SWC1327,6121.171439,3234.660244
20657,SWC1327,5988.353397999999,2962.355434
20658,SWC1327,6348.262414,3499.67707
20659,SWC1327,6575.144491,3418.165415
20660,SWC1327,7281.444997,4172.4514469999995
20843,SWC1332,1779.5463489999997,1296.824341
20844,SWC1332,101.6052647,549.8314667000001
20845,SWC1332,1244.136768,1977.561292
20846,SWC1332,761.5476156000001,3908.838322
20847,SWC1332,1011.976511,3563.556699
20848,SWC1332,1067.858642,3300.520768
20849,SWC1332,3625.3784479999995,3083.269218
20850,SWC1332,3428.1811770000004,2903.9993489999997
20851,SWC1332,2850.436788,2656.929809
20852,SWC1332,3497.4243159999996,3456.4233130000002
20853,SWC1332,4105.0618509999995,957.8802165
20855,SWC1332,3699.845587,2927.2406530000003
20861,SWC1332,7065.900903,1060.524561
20863,SWC1332,6454.357792,3799.5763899999997
20864,SWC1332,6852.945979000001,3410.7760630000002
20865,SWC1332,6138.413439,3974.900901
20866,SWC1333,420.20127869999993,192.8181687
20867,SWC1333,1832.477448,1312.761688
20868,SWC1333,1395.420326,1324.235277
20870,SWC1333,350.18641230000003,3189.91401
20872,SWC1333,389.8952169,1903.0462989999999
20874,SWC1333,416.09621239999996,3494.891601
20876,SWC1333,760.1986897999999,3626.187482
20879,SWC1333,2591.999972,356.00481
20880,SWC1333,2728.022313,1162.428248
20882,SWC1333,3231.619891,351.51113019999997
20883,SWC1333,2509.215506,1320.056828
20886,SWC1333,1928.318732,2443.788302
20890,SWC1333,1971.3928870000002,1782.8945219999998
20891,SWC1333,3653.5710710000003,2618.7147649999997
20893,SWC1333,2668.4076170000003,1925.086627
20903,SWC1333,2455.595577,4387.035807
20904,SWC1333,3300.329549,3480.966955
20905,SWC1333,3277.877755,4868.174534000001
20906,SWC1333,2652.804818,4323.483777
20912,SWC1333,4674.397696,381.276609
20913,SWC1333,4299.138851,109.76851869999999
20914,SWC1333,4116.421764,1174.230259
20915,SWC1333,5121.758667,930.6538462000001
20916,SWC1333,3714.397121,933.2958505
20917,SWC1333,5467.250897999999,1037.050323
20918,SWC1333,4267.349736,706.5564226
20919,SWC1333,4842.7326490000005,52.59467316
20920,SWC1333,3960.7323939999997,1015.927608
20921,SWC1333,3796.621861,314.0263555
20922,SWC1333,4311.966391,914.0617501
20928,SWC1333,3794.7524840000005,3156.2110420000004
20931,SWC1333,3953.692906,2548.457458
20932,SWC1333,3887.979157,2788.919739
20938,SWC1333,3867.2236270000003,4422.169377
20942,SWC1333,5379.957435,3847.820937
20944,SWC1333,5291.688505,3457.024404
20945,SWC1333,4031.5474520000002,4314.784499
20958,SWC1333,6366.758138,785.4126342999999
20959,SWC1333,5655.168781,1438.315413
20961,SWC1333,6915.2925700000005,688.0056762999999
20962,SWC1333,5981.95168,572.2700562000001
20963,SWC1333,6857.616272,1614.403961
20964,SWC1333,6575.044059000001,164.29906110000002
20968,SWC1333,6524.624157,451.6247448
20976,SWC1333,6714.9314939999995,969.8176514
20979,SWC1333,5854.8102579999995,2027.083102
20982,SWC1333,6181.175232,2860.521634
20984,SWC1333,5636.225001,3863.0995390000003
20986,SWC1333,5639.543256,4415.540072
20987,SWC1333,5540.255592,3463.216699
20988,SWC1333,7298.145117,4427.344543
20989,SWC1333,6358.81298,3428.024173
20991,SWC1334,814.1549478999999,718.9964681
20992,SWC1334,978.3512736,594.4584391
20993,SWC1334,554.8704468,144.2218521
20994,SWC1334,1055.8778810000001,1341.612264
20995,SWC1334,1068.779842,481.8141683
20997,SWC1334,750.8137370000001,1147.661475
20998,SWC1334,1422.270508,455.53012699999994
20999,SWC1334,1647.969246,688.6609497000001
